Date,AAPL,AMZN,JPM,TSLA,weekday
2013-12-17,-0.004512720755810386,-0.0033993484257500988,-0.012484323609411005,0.030095394575802684,1
2013-12-18,-0.007632932453292825,0.02121035808747454,0.02691394739086725,-0.029825167510429598,2
2013-12-19,-0.011523101619900156,-0.0019465256142438374,-0.00017496213732833989,-0.05030495318631501,3
2013-12-20,0.00834021199721711,0.01758282029591539,0.008179327969545272,0.01774936796879827,4
2013-12-23,0.037659722828531444,0.0017885188408174432,0.009315006521912113,0.002161904382585577,0
2013-12-24,-0.004254056898115989,-0.009275527960813797,0.00017147119677824956,0.05330800073698156,1
2013-12-26,-0.006662744141145784,0.012917239903541397,-0.0008588393104580702,0.02665436846993875,3
2013-12-27,-0.006779588138794834,-0.015726782093232333,-0.0010312521162821977,-0.02857148989568364,4
2013-12-30,-0.009994842294823081,-0.011902265821576153,-0.00327330853255222,0.008696881824111947,0
2013-12-31,0.011654054866752665,0.013684312548159876,0.009103969046783997,-0.013273197999344366,1
2014-01-02,-0.014163719098142976,-0.0020583553089593668,0.0018920159873849437,-0.0021961521582764226,3
2014-01-03,-0.02221062364767596,-0.0038519168555408954,0.007700642687449745,-0.003604113611816534,4
2014-01-06,0.00543766027005526,-0.007113375515583103,0.005779419937841534,-0.017265065802709954,0
2014-01-07,-0.007176641978933168,0.01111605917106511,-0.0115923451378376,0.015926820457572245,1
2014-01-08,0.00631264104588742,0.009725682651672687,0.009386400850241181,0.012772951757781427,2
2014-01-09,-0.012852305555449228,-0.00226668921924171,-0.0018703350507487243,-0.02510088058726987,3
2014-01-10,-0.006695184199225095,-0.008389068361873763,-0.004605289014771642,-0.01234445845105059,4
2014-01-13,0.005221328660969435,-0.016940942813231635,-0.013598586290369245,-0.04477004872146161,0
2014-01-14,0.019702656715642884,0.01663920179405781,0.0006931239162218755,0.1461629793068161,1
2014-01-15,0.01987842077863451,-0.00420967863582884,0.029857505561758313,0.017578862300124946,2
2014-01-16,-0.005595467076089387,-0.00017684058204954012,-0.008439831567553154,0.04082924946078827,3
2014-01-17,-0.02480654608589772,0.009579955398884225,-0.015030497956778882,-0.0056308552259701624,4
2014-01-21,0.015417019654515836,0.018447038174050297,0.0010319937133167639,0.03848302668978481,1
2014-01-22,0.004434040027893921,-0.00618548933430107,-0.01002068164962043,0.01058444967802887,2
2014-01-23,0.008431993546021286,-0.011611101596180574,-0.019639482449747357,0.01633098232470702,3
2014-01-24,-0.0183450443644176,-0.0311656453605233,-0.024741163978326562,-0.03875801233074537,4
2014-01-27,0.008079841451569338,-0.0034113842758354573,0.0,-0.028937066376220014,0
2014-01-28,-0.08330241566741191,0.020879252424284588,0.011729797599147359,0.05035551639417693,1
2014-01-29,-0.011417636403523659,-0.02627850218540081,-0.0037745176522231004,-0.017816712483327782,2
2014-01-30,-0.0019389139089886986,0.04779814029767067,0.008428067890967221,0.04251201256750143,3
2014-01-31,0.0016391695200456198,-0.1165028517372753,-0.011494526831833237,-0.007851771404626026,4
2014-02-03,0.0018558998399108159,-0.035586235622344226,-0.01914858603722631,-0.02398867199123988,0
2014-02-04,0.014372194541579732,0.005186483053169864,0.011714973642427837,0.00910526234753232,1
2014-02-05,0.007440964563575092,-0.00432021738041316,0.00472048807692539,-0.02441003584736986,2
2014-02-06,0.005812053829982209,0.02322366083873704,0.022742661961803246,0.022449916811529916,3
2014-02-07,0.013892878593933391,0.018137405634645123,0.002475472544359255,0.04467595459365861,4
2014-02-10,0.017755838053274468,-0.0005817551913204396,0.002117433234224279,0.05237565768734982,0
2014-02-11,0.013090601353773258,0.0025461240493623474,0.012086851577744485,0.00030518160616122974,1
2014-02-12,-7.45022036199064e-05,-0.035275980325803764,0.0015662696158162996,-0.006633723118316568,2
2014-02-13,0.015754179438162437,0.022507906884573076,0.008827511020002326,0.021826498288108655,3
2014-02-14,-0.0008086461885694244,0.000419827569362029,0.0020656731280923515,-0.007037745637380403,4
2014-02-18,0.003670111153439674,-0.010407939802686025,0.005830050930871518,0.02722037127652771,1
2014-02-19,-0.01591369307492142,-0.01788851918661287,-0.021253348713273928,-0.05064756062013293,2
2014-02-20,-0.011642516078912646,0.0069422977414354305,0.005572595336748894,0.08096391673069925,3
2014-02-21,-0.011170279544584445,-0.008728689340968475,0.0005209713105623696,-0.001763719458339394,4
2014-02-24,0.004369200298365354,0.01437315995295193,0.007264058006998816,0.037687329505505685,0
2014-02-25,-0.010460802218379158,0.018420442229440108,-0.017383010413107938,0.1305404316289121,1
2014-02-26,-0.009063005781805921,0.004121846454221649,-0.004921829483245197,0.019960780865153502,2
2014-02-27,0.019751888017214853,0.0009167821411067436,-0.0010576435306410203,-0.0018198179726585445,3
2014-02-28,-0.002714447949372762,0.005455300552955511,0.0022905832454518994,-0.031087242042567197,4
2014-03-03,0.0028844584956581377,-0.006427640140422914,-0.01079327948992561,0.023216004869131498,0
2014-03-04,0.00657246189945107,0.011386336498260064,0.018507555017157867,0.016937389366238998,1
2014-03-05,0.0021057572918125734,0.023008882660289484,0.01559510076600324,-0.00859112723769916,2
2014-03-06,-0.003028869412141857,-0.0005641118357561163,0.01264334053013295,0.0011076279364843988,3
2014-03-07,-0.0005841320205161839,-0.0002686926305247979,0.008453120895768818,-0.02696752783463923,4
2014-03-10,0.0009047344188970448,-0.004120715035079746,-0.0033725713700799983,-0.030390939018960398,0
2014-03-11,0.009690083059769268,-0.004625731685000152,-0.01720784008135033,-0.01872218675785571,1
2014-03-12,0.0009696157772545785,0.0049224995577277185,-0.004650960148101241,0.0297563542530863,2
2014-03-13,-0.011168280411927656,0.0023445891049791363,-0.008670241485057293,-0.015440088727904675,3
2014-03-14,-0.011294887867273402,0.00598457520968956,-0.010856244916637161,-0.02910012650090298,4
2014-03-17,0.003898913361243247,0.0034723468835711887,0.013638891146070035,0.012947855671868931,0
2014-03-18,0.008808357451902421,0.009896401629179109,0.008301961641510579,0.02556989177338053,1
2014-03-19,-0.0002637116835178622,-0.014734230232825217,0.004124687395429245,-0.01765195035174664,2
2014-03-20,-0.004830206878442176,-0.011479578918567044,0.03057447618754424,-0.0039511035586693435,3
2014-03-21,0.007855942421866343,-0.022890542588789337,0.0009975858863896013,-0.025961015660230256,4
2014-03-24,0.01179076064959092,-0.02461979252136099,0.014846796440161868,-0.03884148858044731,0
2014-03-25,0.01069979357914768,0.008095585705809535,-0.0022951448923073238,0.0012255498715979462,1
2014-03-26,-0.00960651748083995,-0.03237551610307354,-0.017049308218042257,-0.034521200938025694,2
2014-03-27,-0.004307139498918591,-0.014489591307021148,0.0003344232135708943,-0.026840890576494185,3
2014-03-28,-0.001116819338324572,-0.0005319923509101769,0.0020003179453113224,0.024066571665897613,4
2014-03-31,-0.00022360489746825737,-0.005691697967125984,0.011097296294615791,-0.018630841653690857,0
2014-04-01,0.009106470171890634,0.019489510572911855,-0.0006588559362288065,0.040059946058557325,1
2014-04-02,0.0016600759810524504,-0.003007539823771052,0.003146390403587718,0.05958025619764394,2
2014-04-03,-0.006954200891997244,-0.0246911400798998,0.0029717322231169116,-0.021462796604579205,3
2014-04-04,-0.013020930156570217,-0.03235030648781885,-0.014111780942445223,-0.06020596039316247,4
2014-04-07,-0.015825247005844197,-0.01635594803754381,-0.013635074980866845,-0.022442879981467958,0
2014-04-08,-5.744335761862415e-05,0.028877886095142986,-0.0025458151632627105,0.03754754023558408,1
2014-04-09,0.013057931035964185,0.014388270922235085,0.007111233000204511,0.006799413695085217,2
2014-04-10,-0.012981886565121111,-0.045313777787587474,-0.03205857176438285,-0.06052374989572162,3
2014-04-11,-0.007419988543373837,-0.01711129149309984,-0.037271597638403244,-0.002010017097267678,4
2014-04-14,0.0039758149153791625,0.013319911034559857,-0.006167096359662282,-0.02831944875968507,0
2014-04-15,-0.007156915163959007,0.0005379894914277226,-0.0029154267359741124,-0.021327399035902955,1
2014-04-16,0.002025539202716423,0.023760034534892855,0.008358869357313744,0.026463349789988082,2
2014-04-17,0.0113606387885562,0.003792881292983937,-0.0007238922424624636,-0.004984526887452057,3
2014-04-21,0.011798120304908663,0.018177347749176925,-0.0034466176006939906,0.03110804783128541,0
2014-04-22,0.0009972514761957144,-0.004695705068003317,0.01407445393234574,0.06744558686107316,1
2014-04-23,-0.013157205102642911,-0.014497853807384043,0.004290998034626196,-0.04993654199797804,2
2014-04-24,0.07879479558035049,0.037995895177366554,0.002494457277447539,-0.0006252489451896411,3
2014-04-25,0.0073173237674254545,-0.10405962432718202,-0.008758620220616317,-0.0392977212138951,4
2014-04-28,0.03799688599207654,-0.024151286933829296,-0.0037770219567532094,-0.006727551860992525,0
2014-04-29,-0.0029671988688363565,0.012731314887918888,0.010932669890633153,0.041492794726592966,1
2014-04-30,-0.0037889301551830555,0.01240690175556421,-0.0021412386674332495,0.004676785389335048,2
2014-05-01,0.002353171410427177,0.012287316864678948,-0.004655139339069448,-0.0007698783030908332,3
2014-05-02,0.0018580134661342735,0.0003897073459915525,-0.00251590208812946,0.015192334533920245,4
2014-05-05,0.014042506170842843,0.006601278428657596,-0.024773302578258428,0.026667006585385133,0
2014-05-06,-0.01095910025391246,-0.041722736212006326,-0.016363711944998385,-0.04402794501331932,1
2014-05-07,-0.00350566063830882,-0.015828456855995012,0.01322320454121539,-0.0290259151935669,2
2014-05-08,-0.001783705283795715,-0.01511135483714367,0.005718853697788688,-0.1199519876149675,3
2014-05-09,-0.004175468483589811,0.013504414514023696,-0.006458957398615881,0.020341594815875243,4
2014-05-12,0.012373486601645962,0.03569521501555669,0.011779697190557109,0.013136115045106643,0
2014-05-13,0.001567118411899612,0.0058601452908085975,-0.0005490274046012489,0.02929538991487726,1
2014-05-14,0.00018532148279261807,-0.02331329886508663,-0.00477171238734003,0.0024161447744441007,2
2014-05-15,-0.008539849672613635,-0.00819828946251849,-0.015760108604741727,-0.01070654918672473,3
2014-05-16,0.01465054033104396,0.00846709708256155,-0.0037440703155636602,0.01562572480427589,4
2014-05-19,0.01177914173542562,-0.0031625320240843964,0.009706787957145817,0.02337266479803366,0
2014-05-20,0.0001987201242088287,0.014817526244088285,-0.0020458170894259464,-0.004036899292608885,1
2014-05-21,0.002641951269063568,0.01260326732698432,0.007418704850410455,0.021026737824623498,2
2014-05-22,0.001582548938103784,-0.0003279193726752962,0.007913817609116173,0.02686082692929427,3
2014-05-23,0.011232901671744483,0.023755527109596754,-0.00036649514018751984,0.011742559564499284,4
2014-05-27,0.018552561346857618,-0.004558162630670564,0.011124167382957947,0.020341655329489665,1
2014-05-28,-0.0025923684772524215,-0.0021256725826840736,0.005606310160443533,-0.006258932089829524,2
2014-05-29,0.01805647616916148,0.011603794202766807,0.004857561562227234,0.0,3
2014-05-30,-0.003752695898323411,-0.003927682145080941,-0.002695784262953088,-0.011818070229823507,4
2014-06-02,-0.006895533745338741,-0.011941060888577411,-0.003966661030637856,-0.014886167951695574,0
2014-06-03,0.014041923117174497,-0.005356924448211716,0.00450658864239496,0.0011718154406881516,1
2014-06-04,0.011354396198066316,-0.001335582283614474,0.0014375652629564732,-0.004646363346357747,2
2014-06-05,0.003915581257443523,0.05328456383402556,0.01691813395504529,0.014164629958340053,3
2014-06-06,-0.002753446442299908,0.01867669968994697,0.005985404279895714,0.006119507800617537,4
2014-06-09,0.015874811728283048,-0.006604070354910719,0.007868220549762512,-0.013834056762668457,0
2014-06-10,0.005852806725587201,0.014881125657929643,0.00832436081449284,-0.014769270391778938,1
2014-06-11,-0.004146475944664783,0.008358201531125934,-0.010940044704897905,0.010669521644387373,2
2014-06-12,-0.01686859670369676,-0.028106124805570308,-0.004024302766567332,-0.00465699841762891,3
2014-06-13,-0.01100394005235663,0.0011039683086659462,0.0,0.014148669404237526,4
2014-06-16,0.010028068944939956,0.004129206079793739,-0.0029849202361967616,0.08445262563464767,0
2014-06-17,-0.0013022667056521045,-0.00612336610895257,0.009624906893168982,0.030948394579085787,1
2014-06-18,0.001085497292864276,0.026546996857246964,0.006250121862177776,-0.01983549248930084,2
2014-06-19,-0.0034777470902455174,-0.022317868366810812,-0.008342451565194841,0.0029456778805498456,3
2014-06-20,-0.010395577845829462,-0.008599641406330613,0.004353832057287554,0.00787095018678083,4
2014-06-23,-0.0008806306642536973,0.009333263980698798,0.011059552207014047,0.03269289220770816,0
2014-06-24,-0.006073469027212633,-0.009456584445556738,-0.013321054561284577,-0.02009776071958805,1
2014-06-25,0.0008858967644246769,0.010067583982512694,0.0019139327143271902,0.01870571907583391,2
2014-06-26,0.005958142567915385,-0.005358800134129986,-0.0024364674840027588,-0.005460474515257445,3
2014-06-27,0.011811684055068748,-0.0034447642724235858,0.002436467484002736,0.014579082660054648,4
2014-06-30,0.010275073612651172,0.0006467978358434689,0.0015628848771920773,0.004174321733873275,0
2014-07-01,0.006328902037323375,0.023160880781009585,0.006098311281044136,-0.0014173330825706608,1
2014-07-02,-0.0004277436828219636,0.0013830029120699406,-0.010476711098150418,-0.04387359658410735,2
2014-07-03,0.00586626130780506,0.013843963058083835,0.0014032589454610366,-0.0007848664584652751,3
2014-07-07,0.020421513691364048,-0.01174313108897777,-0.006683156723208045,-0.029167142807699754,0
2014-07-08,-0.006480935913067692,-0.029635825381900835,-0.016188381891691094,-0.016254618641429817,1
2014-07-09,0.00041899172486277604,0.01884485112989521,0.0046520149427320585,0.018049530344923317,2
2014-07-10,-0.003675736692396235,-0.006232120567292684,-0.008245207438924743,-0.016270858670541104,3
2014-07-11,0.0018922777626286151,0.05424694127732333,0.004310433929483021,-0.0060787853434410176,4
2014-07-14,0.012834751386430981,0.02600222209685815,0.00874320392453713,0.03853631607263292,0
2014-07-15,-0.011785304943378885,-0.002479747919249888,0.03457018364218441,-0.03191085794986123,1
2014-07-16,-0.005681259573158811,0.004110710736360004,0.007522803227991887,-0.011082270093055043,2
2014-07-17,-0.01799135384112298,-0.00974105888908393,-0.014583607471509255,-0.008137649954282126,3
2014-07-18,0.014291732420907557,0.017466158088306812,0.006374334774776928,0.021221725581293954,4
2014-07-21,-0.005202202346046525,0.0030622948114330736,0.00017172876684579846,0.0023606566806711484,0
2014-07-22,0.008268810419890877,0.002997445825408668,0.007356309977237564,-0.004362462214627829,1
2014-07-23,0.02574273738393458,-0.007510688238032695,0.005608473085699512,0.013165542036044357,2
2014-07-24,-0.0016475498511246691,0.0013115003068568723,0.0028773929905530735,0.004708191486830045,3
2014-07-25,0.006573707996364896,-0.10146103905495894,-0.002707905198000922,0.00013418543557862096,4
2014-07-28,0.01372785537926244,-0.011172972530591525,0.0030457019794961184,0.005575496614474071,0
2014-07-29,-0.006484586383323348,-0.0012804413290941484,-0.009335249086511075,0.0008447660058005556,1
2014-07-30,-0.002340372574117721,0.007813130680723666,0.0045936409226910195,0.017227763766040502,2
2014-07-31,-0.02632460520008062,-0.02996289215174374,-0.021273825799675086,-0.02485640806845926,3
2014-08-01,0.005528775581640254,-0.019128086466204803,-0.02085035541426905,0.0436803888734628,4
2014-08-04,-0.005632981207009115,0.021234559388840543,0.003005489622895834,0.02225654717656802,0
2014-08-05,-0.004928795050783125,-0.004249392783718993,-0.010469446470749749,-0.00012577441322981454,1
2014-08-06,-0.0016835255827435068,0.005014289654920821,0.003027508215985544,0.04284435857092402,2
2014-08-07,-0.00010582419258111065,-0.007803777718613043,-0.0057072463433911385,0.013803804581451591,3
2014-08-08,0.002747887320743412,0.017031843175368017,0.0076617090016356994,-0.017022731624041335,4
2014-08-11,0.013107603687779204,0.004817916732328431,-0.0003548874853977079,0.04411003518235753,0
2014-08-12,-0.00020817137666444686,0.003105123623589875,0.0005327471449613958,0.002464994378784641,1
2014-08-13,0.013146364349457597,0.021562147995906333,0.006544311599197794,0.0013454128851647835,2
2014-08-14,0.002670175377170613,0.02101703827771469,0.0045734575695018775,0.004102035614554558,3
2014-08-15,0.004911383323327557,0.0012596671957254173,-0.004044926274793297,0.002407373362835875,4
2014-08-18,0.011971297881561423,0.0026939717914522027,0.008422742119174802,-0.007931864219710939,0
2014-08-19,0.013721310085851333,0.0017919956307108228,0.0057495514165709916,-0.012309033171476682,1
2014-08-20,0.0003977643286774674,0.0019376264306455201,0.0013891573131386494,-0.004097788889261007,2
2014-08-21,9.950243625638343e-05,-0.008583963070537477,0.01480983097575124,-0.005372038749552885,3
2014-08-22,0.007330457948615791,-0.003972916225477395,-0.0001708762533949127,0.009547824136142188,4
2014-08-25,0.002168809547175063,0.007301606259101448,0.014427831874822085,0.022221729962989444,0
2014-08-26,-0.006422080871196588,0.02311261395955904,0.006718092444225711,-0.003089835329943155,1
2014-08-27,0.012215683802695963,0.0039416158041359175,-0.0025139329465563016,0.005752471076066729,2
2014-08-28,0.0011743967636135303,-0.009250706879446208,-0.007242326799915739,0.0023146120561530806,3
2014-08-29,0.0024420490854165505,-0.002886332381345829,0.004890115698611571,0.021891485088176944,4
2014-09-02,0.007774654401678876,0.00980312632378448,0.003693726777320439,0.05208650253686692,1
2014-09-03,-0.04312390676402162,-0.009921048649565436,0.0005028451961064504,-0.01036609433090444,2
2014-09-04,-0.008322266916599923,0.020294138838729242,0.00016723837079914288,0.017100984807661684,3
2014-09-05,0.008625311219376763,0.0012421611672344094,0.0033438734032561414,-0.030707162323931017,4
2014-09-08,-0.0061822539882702,-0.011732023255328869,-0.0003336493113567068,0.01687261230693384,0
2014-09-09,-0.003768949822532739,-0.03746968381864889,-0.01395566436787432,-0.012950853767301998,1
2014-09-10,0.030254854180439914,0.004780094751877462,0.0027053507579222424,0.009364271783535652,2
2014-09-11,0.004248478729513297,-0.0024477245650377667,0.009076997540577229,-0.0028143952482857218,3
2014-09-12,0.002265416963580974,0.002025097643423784,0.004508004994194853,-0.0039677309872367195,4
2014-09-15,-0.0002952797631110569,-0.022288263064095124,-0.0015002082665266665,-0.09514541812587904,0
2014-09-16,-0.007605550034329986,0.01187771294388268,0.0008336978741722136,0.02674087122522945,1
2014-09-17,0.007113592557683997,-0.011538100146307106,0.00532011855115447,0.0024514768008921163,2
2014-09-18,0.0020648691355482853,0.0030816194423813046,0.016607880369921887,0.009291745751680522,3
2014-09-19,-0.008187512483879977,0.019259492479235172,-0.0034301530823884646,-0.01720418863018451,4
2014-09-22,0.0009901395244594447,-0.020799115153596986,-0.0032783590698934936,-0.03648190544760307,0
2014-09-23,0.015513582920214262,-0.0026847037835687946,0.0004926108473999813,0.0015186681176542908,1
2014-09-24,-0.008708950751691806,0.014052765511165095,0.01125867417807883,0.0068849274857942745,2
2014-09-25,-0.03887921301086124,-0.019319466128945792,-0.024306957627002433,-0.020798642012165195,3
2014-09-26,0.029002321183248126,0.003968085070645065,0.006793071980744979,-0.0014182514133375412,4
2014-09-29,-0.006372717843395758,-0.004309881948972491,-0.003805181863812395,-0.005448672179967012,0
2014-09-30,0.006372717843395778,0.00192469794992256,-0.0014930890598853872,-0.010575223125348778,1
2014-10-01,-0.01570575530885948,-0.015565221049131541,-0.007832689980856403,-0.010105257551752303,2
2014-10-02,0.007233393451670453,0.002988012776048283,-0.008967173624180915,0.04548638501800962,3
2014-10-03,-0.0028065744740083175,0.013507143562731864,0.02451054905640117,0.01496187669211217,4
2014-10-06,0.0,-0.0016744829858935503,-0.0019923372763924973,0.020976649594330037,0
2014-10-07,-0.008771800022846447,-0.016333829669237344,-0.015236821188036211,-0.004036974438302205,1
2014-10-08,0.020546745824644157,0.01788443428320233,0.018885740305338978,-0.0011178310303564822,2
2014-10-09,0.0021801577639747704,-0.022976539744672068,-0.02209621001047309,-0.008793536131800233,3
2014-10-10,-0.0028747602496950768,-0.012700429612386557,-0.009523955830601841,-0.08143473865625572,4
2014-10-13,-0.009175227778800586,-0.015991519016912065,-0.006170886970331398,-0.05340377876484117,0
2014-10-14,-0.010676915560123412,0.006051125144119577,-0.0029272156732525457,0.010937749542414521,1
2014-10-15,-0.012328963346369372,-0.007618688093336726,-0.04334708196322277,0.011559786859037711,2
2014-10-16,-0.013209442165547248,-0.010216432567510907,-0.008136602259748727,-0.014691575048957725,3
2014-10-17,0.01454127050052547,0.0025721703490328767,0.020129960236583446,0.00497980289370228,4
2014-10-20,0.021172425876550036,0.008428350849755293,0.007622040584716911,0.013058432945318386,0
2014-10-21,0.02680316410460673,0.029348588953683332,0.02269637290928969,0.02091053353735756,1
2014-10-22,0.00506205945843839,-0.0075123719261290705,-0.008320396610232586,-0.018180730312522445,2
2014-10-23,0.017708301232379837,0.0006707628738065313,0.010562037583716745,0.017968264566505333,3
2014-10-24,0.0037132073046601617,-0.08708689910327135,0.011643914726633762,-0.0002125108973036142,4
2014-10-27,-0.001045849929814667,0.010086229058262827,-0.0017036135161524071,-0.05941649551848719,0
2014-10-28,0.015388662801914492,0.019195899110924574,0.016741652916809097,0.09092476874046022,1
2014-10-29,0.005604965936279137,-0.004985489882515075,-0.005718599753371889,-0.019423818886007627,2
2014-10-30,-0.003359224464544361,0.016689776290915295,0.0016857390190218075,0.002349261190755237,3
2014-10-31,0.009489234669860498,0.021141175729614003,0.018186531377795658,0.012657259155448224,4
2014-11-03,0.012879869191325713,0.0008508451885895139,0.006592193345583192,0.003675516902470035,0
2014-11-04,-0.007339474472900847,-0.009564116193101335,-0.010401998239392213,-0.015202121083190924,1
2014-11-05,0.0023912766860196767,-0.02099086645501377,0.014827207580790236,-0.03388283063012714,2
2014-11-06,0.002855835095129232,0.0004045832630584544,0.0013072926778584615,0.04342155280325142,3
2014-11-07,0.002847860663989623,0.010796433641957745,0.003911992495571183,-0.004237520104653344,4
2014-11-10,-0.0016526958152912703,0.01735665571999282,0.007455442539974894,0.007176651035293924,0
2014-11-11,0.007962270312481739,0.022362888602370356,-0.00908375599777011,0.03712310521679775,1
2014-11-12,0.014030333156920422,-0.0016038348634330756,-0.01328609502212158,-0.00791718940632346,2
2014-11-13,0.014013852280314827,0.01582866053381798,-0.005464384233282198,0.010383526919173628,3
2014-11-14,0.011982368618708727,0.03520465178157001,0.0008298118720391549,0.027353797829441095,4
2014-11-17,-0.0016652895103864444,-0.014657603425651452,0.0016576466996880816,-0.018336263991684153,0
2014-11-18,0.012900045685262509,0.005802656004081382,0.0024812864712508882,0.014540658522254748,1
2014-11-19,-0.006952033409136861,0.004942656682430793,0.0011557388043270996,-0.039416281025618075,2
2014-11-20,0.014200734723239699,0.012175274426689132,-0.00795242843099263,0.0039077546937745025,3
2014-11-21,0.0013743657442432731,0.006303069243084204,0.005474011576858798,-0.02413193064827291,4
2014-11-24,0.018375470008867547,0.009008356645347357,0.008401573088602473,0.01609840915023267,0
2014-11-25,-0.008720065329039652,-0.0017891564945635657,-0.010885803837076291,0.005537496580522171,1
2014-11-26,0.011834555087379368,-0.00439728423344842,0.0006631167459497548,0.0014098547640615476,2
2014-11-28,-0.0005883334661106383,0.015084857626778948,-0.002987882128347964,-0.015904386506489617,4
2014-12-01,-0.03299459382272081,-0.03804021479067347,-0.0026629786118532424,-0.05411258800496576,0
2014-12-02,-0.0038313524363363296,0.0009505311122191478,0.017839822890539384,-0.0009069863900364785,1
2014-12-03,0.011277074250228475,-0.0305246361413495,0.0075031214590738134,-0.009246274862083455,2
2014-12-04,-0.0038026531764913003,0.001357724807881839,-0.002603606633843942,-0.004458233608202177,3
2014-12-05,-0.004251801499807937,-0.013660556048408374,0.021277315758233627,-0.020222429011297772,4
2014-12-08,-0.02286801459074444,-0.019345991649410702,-0.00047855335873340734,-0.042693701977282617,0
2014-12-09,0.01518656082367034,0.018930062534918496,-0.003516434136972527,0.011733479978398154,1
2014-12-10,-0.019198106123341725,-0.021542391762237455,-0.02875195370296152,-0.0330449959030178,2
2014-12-11,-0.0029521077485995697,0.0049576235918150765,0.007551969801416691,-0.004585420541004548,3
2014-12-12,-0.01707752972834044,-0.00013013958683683356,-0.018155078011801096,-0.009041095023733813,4
2014-12-15,-0.013764121662425086,-0.004075715991640557,-0.01476551039123915,-0.014402740197095514,0
2014-12-16,-0.013769033999903403,-0.03663510235531076,-0.012416133475640965,-0.031009110024997424,1
2014-12-17,0.024612387622771,0.012863428305265469,0.022674004534303863,0.03969498645814139,2
2014-12-18,0.029183474579463006,-0.003855111755441522,0.02820850567372398,0.05868507914970849,3
2014-12-19,-0.007753027493944764,0.007262018500955475,0.00729267259662879,0.0047080277535765935,4
2014-12-22,0.010324196830172345,0.02189915254564472,0.00016139362424741317,0.01498139889757775,0
2014-12-23,-0.0035477683592161657,-0.0008158745593126145,0.008680368068903729,-0.007349541060883608,1
2014-12-24,-0.004720728195609539,-0.010700562216992601,0.0,0.005820952142920065,2
2014-12-26,0.017522405686470902,0.01980071556809382,0.0011198543327959917,0.024707965182186813,4
2014-12-29,-0.0007017461603154208,0.009498890418686819,0.0065334230688119605,-0.009304873802173558,0
2014-12-30,-0.012277792297817062,-0.005591806296370405,0.003012917905094094,-0.015538067760799705,1
2014-12-31,-0.01920205908941623,0.00016109436024795815,-0.009066952732061529,0.0008096494592120741,2
2015-01-02,-0.009558009368991486,-0.005914040122495067,0.004973298217604338,-0.014036225169085667,4
2015-01-05,-0.02857655347744065,-0.02073069374229033,-0.03153723889678033,-0.042950328828715974,0
2015-01-06,9.442576487008405e-05,-0.02309805250552857,-0.02627082626491702,0.005648255842151179,1
2015-01-07,0.013924731262236803,0.010543956937772861,0.0015245366199662252,-0.0015631517125408972,2
2015-01-08,0.03770251867320524,0.006812759380520335,0.022100615300817153,-0.00156553106269541,3
2015-01-09,0.001072079007197821,-0.011818170381278284,-0.017540119987583418,-0.01898062692006783,4
2015-01-12,-0.02494934221508906,-0.018765211590182393,-0.008631598819496456,-0.021768130883067914,0
2015-01-13,0.008839510735578426,0.011362407445480715,0.00016994968313250808,0.010037948528329803,1
2015-01-14,-0.003817667289152585,-0.004999968410075042,-0.03510936472796996,-0.05826208511535263,2
2015-01-15,-0.027515677390241345,-0.021785701035730624,-0.03256113288133165,-0.0042646091303445875,3
2015-01-16,-0.007800162817223827,0.013121402610751216,0.016949241061313798,0.006234752215779189,4
2015-01-20,0.025430917990899513,-0.004481346448052067,-0.003941031822170366,-0.005922112022732375,1
2015-01-21,0.007605277490665693,0.0266255183222718,0.003225852728798309,0.023887916243012904,2
2015-01-22,0.025682946949866857,0.04303046145131587,0.029963438099994417,0.025366093948943954,3
2015-01-23,0.0051469846416692545,0.006648407611927956,-0.015927632149401866,-0.0016380356186696048,4
2015-01-26,0.0010613599922549048,-0.008777508890486037,0.0015868961372407068,0.025795883487268887,0
2015-01-27,-0.03564089237069106,-0.009441849857626305,-0.010091517381915506,-0.002763444831417415,1
2015-01-28,0.054992395902426466,-0.009301429174865683,-0.02613944403797394,-0.03261671754106088,2
2015-01-29,0.030659099208541818,0.025566165189589755,0.016664032248095,0.028822750890941436,3
2015-01-30,-0.014742452206895074,0.12849514892877184,-0.023444843841567174,-0.007827891211321799,4
2015-02-02,0.012468689816336703,0.027651261355507578,0.019845675036687733,0.03541650455001054,0
2015-02-03,0.00016899170767550355,-0.002527378513748023,0.022284779740707406,0.03457130456060133,1
2015-02-04,0.007640250922353088,0.0032953190647652506,-0.006012244339830865,0.0008697468597585222,2
2015-02-05,0.0071120560806998915,0.024749489304619617,0.006893562575797113,0.01110267180298662,3
2015-02-06,-0.008456364259965123,0.0010425830406616764,0.019536285179332646,-0.016562460365371068,4
2015-02-09,0.006620355959538187,-0.00998884955846854,-0.001209710346869819,0.0005518871416418817,0
2015-02-10,0.019029424429352553,0.006563030833522425,0.011008150686733133,-0.005486790495772485,1
2015-02-11,0.02316826297370809,0.005720888815523967,-0.0015409857648771253,-0.016267296304893594,2
2015-02-12,0.012572523206585001,0.005396701104405952,0.020350162281862223,-0.047738135628800464,3
2015-02-13,0.004891026867096454,0.012279459098634262,0.0016772932846678798,0.004377269986898078,4
2015-02-17,0.0058844157647217525,-0.01690343200013241,0.0071803373172655656,0.0028422373753069544,1
